date,shop_id,shop_name,customers,sales_usd
2024-04-07,3,Tampa,216,3545.86
2024-04-08,3,Tampa,176,3056.74
2024-04-09,3,Tampa,203,3299.14
2024-04-10,3,Tampa,164,2851.68
2024-04-11,3,Tampa,224,3525.5
2024-04-12,3,Tampa,170,2786.37
2024-04-13,3,Tampa,210,3478.71
2024-04-14,3,Tampa,205,3722.75
2024-04-15,3,Tampa,152,2591.09
2024-04-16,3,Tampa,143,2259.54
2024-04-17,3,Tampa,201,3245.48
2024-04-18,3,Tampa,200,3364.76
2024-04-19,3,Tampa,184,3035.76
2024-04-20,3,Tampa,203,3507.95
2024-04-21,3,Tampa,229,3934.01
2024-04-22,3,Tampa,186,3074.69
2024-04-23,3,Tampa,199,3288.38
2024-04-24,3,Tampa,210,3309.4
2024-04-25,3,Tampa,137,2139.61
2024-04-26,3,Tampa,216,3577.91
2024-04-27,3,Tampa,230,3592.42
2024-04-28,3,Tampa,219,3379.66
2024-04-29,3,Tampa,197,3114.6
2024-04-30,3,Tampa,182,2890.09
2024-05-01,3,Tampa,197,3210.12
2024-05-02,3,Tampa,204,3693.87
2024-05-03,3,Tampa,217,3838.47
2024-05-04,3,Tampa,225,3355.42
2024-05-05,3,Tampa,226,3396.71
2024-05-06,3,Tampa,188,3040.56
2024-05-07,3,Tampa,181,2910.06
2024-05-08,3,Tampa,185,3085.75
2024-05-09,3,Tampa,226,3813.34
2024-05-10,3,Tampa,214,3370.23
2024-05-11,3,Tampa,204,3506.29
2024-05-12,3,Tampa,213,3431.51
2024-05-13,3,Tampa,173,2832.77
2024-05-14,3,Tampa,230,3643.85
2024-05-15,3,Tampa,204,3372.82
2024-05-16,3,Tampa,189,2907.48
2024-05-17,3,Tampa,176,2883.56
2024-05-18,3,Tampa,242,3874.78
2024-05-19,3,Tampa,225,3674.57
2024-05-20,3,Tampa,176,2606.31
2024-05-21,3,Tampa,200,3095.62
2024-05-22,3,Tampa,189,2979.51
2024-05-23,3,Tampa,167,2686.36
2024-05-24,3,Tampa,226,3656.85
2024-05-25,3,Tampa,226,3878.57
2024-05-26,3,Tampa,244,3888.86
2024-05-27,3,Tampa,197,3120.9
2024-05-28,3,Tampa,167,2783.2
2024-05-29,3,Tampa,203,3443.31
2024-05-30,3,Tampa,187,3124.2
2024-05-31,3,Tampa,211,3699.13
2024-06-01,3,Tampa,238,3803.59
2024-06-02,3,Tampa,208,3247.76
2024-06-03,3,Tampa,228,3702.93
2024-06-04,3,Tampa,217,3585.27
2024-06-05,3,Tampa,215,3768.92
2024-06-06,3,Tampa,217,3800.77
2024-06-07,3,Tampa,200,3387.9
2024-06-08,3,Tampa,244,4211.82
2024-06-09,3,Tampa,198,3649.12
2024-06-10,3,Tampa,228,3736.38
2024-06-11,3,Tampa,223,3843.63
2024-06-12,3,Tampa,247,3741.55
2024-06-13,3,Tampa,232,3907.78
2024-06-14,3,Tampa,220,3720.1
2024-06-15,3,Tampa,276,4453.29
2024-06-16,3,Tampa,238,3830.59
2024-06-17,3,Tampa,237,3846.23
2024-06-18,3,Tampa,209,3468.73
2024-06-19,3,Tampa,247,4126.51
2024-06-20,3,Tampa,185,3012.66
2024-06-21,3,Tampa,227,3627.8
2024-06-22,3,Tampa,251,4020.74
2024-06-23,3,Tampa,263,4555.57
2024-06-24,3,Tampa,207,3493.98
2024-06-25,3,Tampa,225,3555.46
2024-06-26,3,Tampa,204,3161.61
2024-06-27,3,Tampa,240,4221.17
2024-06-28,3,Tampa,270,4473.47
2024-06-29,3,Tampa,213,3314.06
2024-06-30,3,Tampa,287,4792.67
2024-07-01,3,Tampa,231,3743.03
2024-07-02,3,Tampa,289,4861.23
2024-07-03,3,Tampa,249,3946.39
2024-07-04,3,Tampa,248,3977.54
2024-07-05,3,Tampa,223,3950.94
2024-07-06,3,Tampa,285,4660.08
2024-07-07,3,Tampa,294,4734.3
2024-07-08,3,Tampa,253,4104.67
2024-07-09,3,Tampa,230,3939.77
2024-07-10,3,Tampa,251,3973.53
2024-07-11,3,Tampa,245,3906.65
2024-07-12,3,Tampa,221,3448.99
2024-07-13,3,Tampa,279,4871.78
2024-07-14,3,Tampa,281,4557.46
2024-07-15,3,Tampa,210,3486.49
2024-07-16,3,Tampa,254,4231.74
2024-07-17,3,Tampa,235,3767.9
2024-07-18,3,Tampa,232,3428.31
2024-07-19,3,Tampa,243,4191.59
2024-07-20,3,Tampa,290,4403.36
2024-07-21,3,Tampa,252,4416.85
2024-07-22,3,Tampa,302,5175.41
2024-07-23,3,Tampa,269,4572.44
2024-07-24,3,Tampa,240,4101.2
2024-07-25,3,Tampa,283,4618.06
2024-07-26,3,Tampa,248,4247.81
2024-07-27,3,Tampa,286,4668.49
2024-07-28,3,Tampa,313,5216.9
2024-07-29,3,Tampa,253,3953.77
2024-07-30,3,Tampa,278,4859.02
2024-07-31,3,Tampa,281,4615.37
2024-08-01,3,Tampa,229,3857.31
2024-08-02,3,Tampa,256,4543.68
2024-08-03,3,Tampa,292,4780.35
2024-08-04,3,Tampa,298,4807.83
2024-08-05,3,Tampa,270,4857.18
2024-08-06,3,Tampa,274,4180.24
2024-08-07,3,Tampa,291,4872.56
2024-08-08,3,Tampa,270,4487.33
2024-08-09,3,Tampa,262,4280.1
2024-08-10,3,Tampa,300,4950.03
2024-08-11,3,Tampa,347,5977.39
2024-08-12,3,Tampa,248,3869.83
2024-08-13,3,Tampa,286,4988.84
2024-08-14,3,Tampa,270,4158.23
2024-08-15,3,Tampa,286,4481.62
2024-08-16,3,Tampa,265,4815.4
2024-08-17,3,Tampa,316,5220.05
2024-08-18,3,Tampa,288,4733.7
2024-08-19,3,Tampa,255,4354.02
2024-08-20,3,Tampa,294,4799.0
2024-08-21,3,Tampa,304,4811.86
2024-08-22,3,Tampa,251,4057.53
2024-08-23,3,Tampa,260,4047.63
2024-08-24,3,Tampa,257,4172.17
2024-08-25,3,Tampa,287,4445.37
2024-08-26,3,Tampa,278,4454.17
2024-08-27,3,Tampa,270,4133.22
2024-08-28,3,Tampa,278,4319.92
2024-08-29,3,Tampa,253,4138.16
2024-08-30,3,Tampa,267,4629.29
2024-08-31,3,Tampa,278,4224.21
2024-09-01,3,Tampa,277,4761.74
2024-09-02,3,Tampa,268,4480.16
2024-09-03,3,Tampa,256,4224.21
2024-09-04,3,Tampa,250,3971.05
2024-09-05,3,Tampa,230,3919.91
2024-09-06,3,Tampa,283,4834.05
2024-09-07,3,Tampa,288,4478.61
2024-09-08,3,Tampa,295,4915.38
2024-09-09,3,Tampa,260,4307.79
2024-09-10,3,Tampa,293,5073.64
2024-09-11,3,Tampa,254,4555.85
2024-09-12,3,Tampa,259,4006.92
2024-09-13,3,Tampa,255,3762.69
2024-09-14,3,Tampa,289,4620.92
2024-09-15,3,Tampa,296,4989.49
2024-09-16,3,Tampa,233,3989.87
2024-09-17,3,Tampa,274,4611.47
2024-09-18,3,Tampa,270,4400.16
2024-09-19,3,Tampa,263,4303.47
2024-09-20,3,Tampa,254,4396.7
2024-09-21,3,Tampa,296,4891.71
2024-09-22,3,Tampa,269,4095.05
2024-09-23,3,Tampa,270,4809.32
2024-09-24,3,Tampa,224,3576.37
2024-09-25,3,Tampa,255,4135.69
2024-09-26,3,Tampa,216,3523.75
2024-09-27,3,Tampa,248,4121.41
2024-09-28,3,Tampa,270,4918.78
2024-09-29,3,Tampa,294,4539.91
2024-09-30,3,Tampa,259,4246.61
2024-10-01,3,Tampa,241,3551.04
2024-10-02,3,Tampa,223,3645.85
2024-10-03,3,Tampa,270,4587.23
2024-10-04,3,Tampa,232,3937.07
2024-10-05,3,Tampa,330,5144.67
2024-10-06,3,Tampa,265,4305.6
2024-10-07,3,Tampa,266,4419.45
2024-10-08,3,Tampa,283,4889.52
2024-10-09,3,Tampa,288,4927.16
2024-10-10,3,Tampa,276,4445.68
2024-10-11,3,Tampa,225,3177.06
2024-10-12,3,Tampa,287,4963.57
2024-10-13,3,Tampa,300,4857.87
2024-10-14,3,Tampa,256,3934.41
2024-10-15,3,Tampa,250,4218.37
2024-10-16,3,Tampa,263,4615.21
2024-10-17,3,Tampa,257,4572.22
2024-10-18,3,Tampa,278,4767.14
2024-10-19,3,Tampa,274,4443.2
2024-10-20,3,Tampa,306,4788.2
2024-10-21,3,Tampa,270,4514.95
2024-10-22,3,Tampa,235,3968.27
2024-10-23,3,Tampa,264,4609.94
2024-10-24,3,Tampa,265,4630.91
2024-10-25,3,Tampa,265,4526.02
2024-10-26,3,Tampa,243,4180.43
2024-10-27,3,Tampa,307,4897.85
2024-10-28,3,Tampa,257,3972.98
2024-10-29,3,Tampa,253,3647.07
2024-10-30,3,Tampa,247,4144.3
2024-10-31,3,Tampa,256,4183.53
2024-11-01,3,Tampa,259,3956.05
2024-11-02,3,Tampa,289,4960.48
2024-11-03,3,Tampa,283,4602.19
2024-11-04,3,Tampa,220,3597.4
2024-11-05,3,Tampa,241,4183.96
2024-11-06,3,Tampa,240,4246.57
2024-11-07,3,Tampa,222,3921.75
2024-11-08,3,Tampa,269,4249.36
2024-11-09,3,Tampa,295,4804.0
2024-11-10,3,Tampa,263,4620.42
2024-11-11,3,Tampa,251,4271.51
2024-11-12,3,Tampa,265,4390.56
2024-11-13,3,Tampa,213,3134.19
2024-11-14,3,Tampa,197,3296.08
2024-11-15,3,Tampa,226,3727.27
2024-11-16,3,Tampa,286,4236.4
2024-11-17,3,Tampa,280,4428.24
2024-11-18,3,Tampa,194,3010.88
2024-11-19,3,Tampa,222,3676.97
2024-11-20,3,Tampa,269,4546.46
2024-11-21,3,Tampa,251,4494.05
2024-11-22,3,Tampa,212,3421.48
2024-11-23,3,Tampa,292,4843.98
2024-11-24,3,Tampa,252,4339.32
2024-11-25,3,Tampa,210,3601.71
2024-11-26,3,Tampa,253,4426.83
2024-11-27,3,Tampa,292,4647.17
2024-11-28,3,Tampa,214,3296.53
2024-11-29,3,Tampa,199,3544.72
2024-11-30,3,Tampa,269,4404.9
2024-12-01,3,Tampa,252,3663.65
2024-12-02,3,Tampa,229,3513.89
2024-12-03,3,Tampa,254,4695.56
2024-12-04,3,Tampa,229,3590.07
2024-12-05,3,Tampa,221,3556.27
2024-12-06,3,Tampa,212,3449.15
2024-12-07,3,Tampa,209,3648.02
2024-12-08,3,Tampa,206,3326.34
2024-12-09,3,Tampa,242,4342.34
2024-12-10,3,Tampa,217,3660.51
2024-12-11,3,Tampa,202,3730.7
2024-12-12,3,Tampa,177,2925.38
2024-12-13,3,Tampa,186,2986.53
2024-12-14,3,Tampa,249,4130.05
2024-12-15,3,Tampa,247,3805.85
2024-12-16,3,Tampa,249,4078.72
2024-12-17,3,Tampa,201,3140.34
2024-12-18,3,Tampa,214,3518.55
2024-12-19,3,Tampa,206,3418.26
2024-12-20,3,Tampa,200,3408.04
2024-12-21,3,Tampa,254,4063.16
2024-12-22,3,Tampa,262,4431.0
2024-12-23,3,Tampa,194,3207.12
2024-12-24,3,Tampa,210,3379.5
2024-12-25,3,Tampa,227,3727.81
2024-12-26,3,Tampa,218,3313.8
2024-12-27,3,Tampa,251,4315.84
2024-12-28,3,Tampa,231,4001.96
2024-12-29,3,Tampa,208,3422.5
2024-12-30,3,Tampa,205,3217.04
2024-12-31,3,Tampa,155,2844.47
2023-01-01,4,Jacksonville,250,3972.4
2023-01-02,4,Jacksonville,189,2805.14
2023-01-03,4,Jacksonville,197,3149.25
2023-01-04,4,Jacksonville,159,2301.54
2023-01-05,4,Jacksonville,195,3129.23
2023-01-06,4,Jacksonville,170,2783.74
2023-01-07,4,Jacksonville,193,2847.72
2023-01-08,4,Jacksonville,167,2361.04
2023-01-09,4,Jacksonville,186,2927.95
2023-01-10,4,Jacksonville,172,2625.44
2023-01-11,4,Jacksonville,220,3312.33
2023-01-12,4,Jacksonville,205,3331.17
2023-01-13,4,Jacksonville,168,2668.55
2023-01-14,4,Jacksonville,246,4152.18
2023-01-15,4,Jacksonville,169,2671.57
2023-01-16,4,Jacksonville,168,2637.18
2023-01-17,4,Jacksonville,201,2990.26
2023-01-18,4,Jacksonville,139,2248.94
2023-01-19,4,Jacksonville,195,2941.11
2023-01-20,4,Jacksonville,149,2384.54
2023-01-21,4,Jacksonville,186,2411.74
2023-01-22,4,Jacksonville,166,2619.17
2023-01-23,4,Jacksonville,185,3032.42
2023-01-24,4,Jacksonville,214,3116.52
2023-01-25,4,Jacksonville,139,2302.68
2023-01-26,4,Jacksonville,141,2298.05
2023-01-27,4,Jacksonville,171,2578.02
2023-01-28,4,Jacksonville,181,2780.52
2023-01-29,4,Jacksonville,216,3333.6
2023-01-30,4,Jacksonville,189,2719.15
2023-01-31,4,Jacksonville,175,2658.04
2023-02-01,4,Jacksonville,149,2485.71
2023-02-02,4,Jacksonville,209,3328.36
2023-02-03,4,Jacksonville,175,2673.35
2023-02-04,4,Jacksonville,201,2871.8
2023-02-05,4,Jacksonville,179,2790.81
2023-02-06,4,Jacksonville,149,2355.46
2023-02-07,4,Jacksonville,195,3043.02
2023-02-08,4,Jacksonville,155,2388.56
2023-02-09,4,Jacksonville,186,2747.24
2023-02-10,4,Jacksonville,129,1972.29
2023-02-11,4,Jacksonville,186,2927.56
2023-02-12,4,Jacksonville,186,2831.51
2023-02-13,4,Jacksonville,214,3327.76
2023-02-14,4,Jacksonville,206,3517.45
2023-02-15,4,Jacksonville,166,2810.23
2023-02-16,4,Jacksonville,186,2897.94
2023-02-17,4,Jacksonville,209,2984.18
2023-02-18,4,Jacksonville,224,3330.0
2023-02-19,4,Jacksonville,214,3131.82
2023-02-20,4,Jacksonville,163,2668.59
2023-02-21,4,Jacksonville,166,2582.02
2023-02-22,4,Jacksonville,173,2465.37
2023-02-23,4,Jacksonville,175,2749.36
2023-02-24,4,Jacksonville,175,3036.95
2023-02-25,4,Jacksonville,184,2776.1
2023-02-26,4,Jacksonville,175,2895.77
2023-02-27,4,Jacksonville,203,3385.25
2023-02-28,4,Jacksonville,197,3092.5
2023-03-01,4,Jacksonville,181,3142.11
2023-03-02,4,Jacksonville,159,2496.11
2023-03-03,4,Jacksonville,164,2663.58
2023-03-04,4,Jacksonville,195,2942.91
2023-03-05,4,Jacksonville,146,2286.53
2023-03-06,4,Jacksonville,212,3540.72
2023-03-07,4,Jacksonville,176,2909.55
2023-03-08,4,Jacksonville,176,2665.6
2023-03-09,4,Jacksonville,170,2760.7
2023-03-10,4,Jacksonville,167,2375.5
2023-03-11,4,Jacksonville,203,3054.32
2023-03-12,4,Jacksonville,201,2967.05
2023-03-13,4,Jacksonville,175,2584.52
2023-03-14,4,Jacksonville,177,2761.39
2023-03-15,4,Jacksonville,168,2538.21
2023-03-16,4,Jacksonville,168,2629.34
2023-03-17,4,Jacksonville,191,2953.97
2023-03-18,4,Jacksonville,178,2692.24
2023-03-19,4,Jacksonville,197,2868.1
2023-03-20,4,Jacksonville,175,2901.6
2023-03-21,4,Jacksonville,138,2128.66
2023-03-22,4,Jacksonville,158,2516.33
2023-03-23,4,Jacksonville,156,2423.88
2023-03-24,4,Jacksonville,143,2327.87
2023-03-25,4,Jacksonville,167,2436.91
2023-03-26,4,Jacksonville,199,3212.74
2023-03-27,4,Jacksonville,136,2109.86
2023-03-28,4,Jacksonville,149,2302.79
2023-03-29,4,Jacksonville,181,2948.08
2023-03-30,4,Jacksonville,161,2662.72
2023-03-31,4,Jacksonville,159,2774.07
2023-04-01,4,Jacksonville,218,3227.26
2023-04-02,4,Jacksonville,172,2804.81
2023-04-03,4,Jacksonville,164,2374.72
2023-04-04,4,Jacksonville,161,2324.92
2023-04-05,4,Jacksonville,136,2247.9
2023-04-06,4,Jacksonville,148,2046.18
2023-04-07,4,Jacksonville,185,2881.94
2023-04-08,4,Jacksonville,206,2931.53
2023-04-09,4,Jacksonville,203,2962.05
2023-04-10,4,Jacksonville,164,2701.26
2023-04-11,4,Jacksonville,139,2207.46
2023-04-12,4,Jacksonville,179,2676.78
2023-04-13,4,Jacksonville,199,3181.8
2023-04-14,4,Jacksonville,163,2407.74
2023-04-15,4,Jacksonville,197,2956.31
2023-04-16,4,Jacksonville,166,2346.47
2023-04-17,4,Jacksonville,142,2252.24
2023-04-18,4,Jacksonville,165,2652.25
2023-04-19,4,Jacksonville,152,2400.99
2023-04-20,4,Jacksonville,192,2934.7
2023-04-21,4,Jacksonville,168,2717.76
2023-04-22,4,Jacksonville,177,2839.86
2023-04-23,4,Jacksonville,192,2693.95
2023-04-24,4,Jacksonville,159,2370.6
2023-04-25,4,Jacksonville,167,2628.95
2023-04-26,4,Jacksonville,178,2829.46
2023-04-27,4,Jacksonville,168,2614.19
2023-04-28,4,Jacksonville,191,2945.47
2023-04-29,4,Jacksonville,222,3332.62
2023-04-30,4,Jacksonville,186,2854.02
2023-05-01,4,Jacksonville,175,2949.04
2023-05-02,4,Jacksonville,131,2299.82
2023-05-03,4,Jacksonville,129,1935.94
2023-05-04,4,Jacksonville,159,2488.08
2023-05-05,4,Jacksonville,178,2950.12
2023-05-06,4,Jacksonville,176,2692.35
2023-05-07,4,Jacksonville,207,3094.46
2023-05-08,4,Jacksonville,180,2703.94
2023-05-09,4,Jacksonville,183,2771.65
2023-05-10,4,Jacksonville,159,2572.65
2023-05-11,4,Jacksonville,162,2634.5
2023-05-12,4,Jacksonville,164,2384.76
2023-05-13,4,Jacksonville,195,2708.78
2023-05-14,4,Jacksonville,195,2880.94
2023-05-15,4,Jacksonville,193,3066.24
2023-05-16,4,Jacksonville,160,2572.11
2023-05-17,4,Jacksonville,190,2933.6
2023-05-18,4,Jacksonville,167,2453.61
2023-05-19,4,Jacksonville,189,3210.62
2023-05-20,4,Jacksonville,192,3153.92
2023-05-21,4,Jacksonville,190,2829.28
2023-05-22,4,Jacksonville,146,2172.59
2023-05-23,4,Jacksonville,202,3199.67
2023-05-24,4,Jacksonville,197,3140.41
2023-05-25,4,Jacksonville,177,2819.56
2023-05-26,4,Jacksonville,160,2450.23
2023-05-27,4,Jacksonville,187,2888.8
2023-05-28,4,Jacksonville,198,2854.49
2023-05-29,4,Jacksonville,182,2973.51
2023-05-30,4,Jacksonville,168,2762.16
2023-05-31,4,Jacksonville,169,2359.95
2023-06-01,4,Jacksonville,181,2905.45
2023-06-02,4,Jacksonville,204,3159.79
2023-06-03,4,Jacksonville,200,2995.87
2023-06-04,4,Jacksonville,223,3617.27
2023-06-05,4,Jacksonville,175,2664.73
2023-06-06,4,Jacksonville,179,2880.31
2023-06-07,4,Jacksonville,164,2658.23
2023-06-08,4,Jacksonville,213,3170.61
2023-06-09,4,Jacksonville,180,2741.52
2023-06-10,4,Jacksonville,234,3896.41
2023-06-11,4,Jacksonville,245,4123.0
2023-06-12,4,Jacksonville,188,2835.16
2023-06-13,4,Jacksonville,218,3271.91
2023-06-14,4,Jacksonville,186,2712.57
2023-06-15,4,Jacksonville,192,2910.52
2023-06-16,4,Jacksonville,252,3537.06
2023-06-17,4,Jacksonville,249,3707.53
2023-06-18,4,Jacksonville,239,3571.75
2023-06-19,4,Jacksonville,202,3373.04
2023-06-20,4,Jacksonville,202,3022.72
2023-06-21,4,Jacksonville,196,3018.36
2023-06-22,4,Jacksonville,198,2849.99
2023-06-23,4,Jacksonville,199,3007.16
2023-06-24,4,Jacksonville,232,3793.42
2023-06-25,4,Jacksonville,207,3357.73
2023-06-26,4,Jacksonville,242,3650.04
2023-06-27,4,Jacksonville,158,2253.64
2023-06-28,4,Jacksonville,211,3451.21
2023-06-29,4,Jacksonville,231,3383.09
2023-06-30,4,Jacksonville,196,3035.71
2023-07-01,4,Jacksonville,232,3629.28
2023-07-02,4,Jacksonville,198,2940.63
2023-07-03,4,Jacksonville,216,3405.29
2023-07-04,4,Jacksonville,241,4005.52
2023-07-05,4,Jacksonville,193,2932.23
2023-07-06,4,Jacksonville,158,2642.06
2023-07-07,4,Jacksonville,181,2879.1
2023-07-08,4,Jacksonville,238,3552.52
2023-07-09,4,Jacksonville,224,3739.6
2023-07-10,4,Jacksonville,211,3244.55
2023-07-11,4,Jacksonville,248,3909.34
2023-07-12,4,Jacksonville,238,3824.83
2023-07-13,4,Jacksonville,210,3324.25
2023-07-14,4,Jacksonville,197,3175.83
2023-07-15,4,Jacksonville,220,3676.34
2023-07-16,4,Jacksonville,229,3960.15
2023-07-17,4,Jacksonville,256,4178.58
2023-07-18,4,Jacksonville,263,4066.02
2023-07-19,4,Jacksonville,245,3435.01
2023-07-20,4,Jacksonville,230,3923.13
2023-07-21,4,Jacksonville,232,3588.78
2023-07-22,4,Jacksonville,219,3456.84
2023-07-23,4,Jacksonville,272,4020.32
2023-07-24,4,Jacksonville,224,3498.33
2023-07-25,4,Jacksonville,230,3622.17
2023-07-26,4,Jacksonville,218,3531.9
2023-07-27,4,Jacksonville,224,3832.6
2023-07-28,4,Jacksonville,199,2955.29
2023-07-29,4,Jacksonville,228,3259.99
2023-07-30,4,Jacksonville,260,3979.42
2023-07-31,4,Jacksonville,223,3452.59
2023-08-01,4,Jacksonville,226,3573.21
2023-08-02,4,Jacksonville,248,3696.6
2023-08-03,4,Jacksonville,230,3562.95
2023-08-04,4,Jacksonville,235,3762.21
2023-08-05,4,Jacksonville,240,3615.71
2023-08-06,4,Jacksonville,267,4025.07
2023-08-07,4,Jacksonville,261,4159.87
2023-08-08,4,Jacksonville,226,3529.36
2023-08-09,4,Jacksonville,226,3682.19
2023-08-10,4,Jacksonville,222,3463.22
2023-08-11,4,Jacksonville,220,3798.71
2023-08-12,4,Jacksonville,182,2592.62
2023-08-13,4,Jacksonville,289,4724.94
2023-08-14,4,Jacksonville,217,3432.69
2023-08-15,4,Jacksonville,226,3431.57
2023-08-16,4,Jacksonville,227,3511.2
2023-08-17,4,Jacksonville,240,3663.37
2023-08-18,4,Jacksonville,200,3122.6
2023-08-19,4,Jacksonville,268,4435.27
2023-08-20,4,Jacksonville,267,3912.5
2023-08-21,4,Jacksonville,250,3373.39
2023-08-22,4,Jacksonville,239,3868.78
2023-08-23,4,Jacksonville,248,3877.72
2023-08-24,4,Jacksonville,253,4087.48
2023-08-25,4,Jacksonville,232,3785.63
2023-08-26,4,Jacksonville,258,3853.74
2023-08-27,4,Jacksonville,261,4027.87
2023-08-28,4,Jacksonville,237,3574.88
2023-08-29,4,Jacksonville,238,3594.96
2023-08-30,4,Jacksonville,224,3438.39
2023-08-31,4,Jacksonville,218,3284.54
2023-09-01,4,Jacksonville,263,4264.95
2023-09-02,4,Jacksonville,235,3605.01
2023-09-03,4,Jacksonville,240,3911.4
2023-09-04,4,Jacksonville,248,3881.09
2023-09-05,4,Jacksonville,211,3625.84
2023-09-06,4,Jacksonville,229,3281.96
2023-09-07,4,Jacksonville,262,3798.04
2023-09-08,4,Jacksonville,259,4172.51
2023-09-09,4,Jacksonville,234,3904.91
2023-09-10,4,Jacksonville,257,3772.01
2023-09-11,4,Jacksonville,240,3485.9
2023-09-12,4,Jacksonville,252,3762.86
2023-09-13,4,Jacksonville,236,3556.68
2023-09-14,4,Jacksonville,206,3279.29
2023-09-15,4,Jacksonville,217,3077.88
2023-09-16,4,Jacksonville,261,4086.2
2023-09-17,4,Jacksonville,255,3968.87
2023-09-18,4,Jacksonville,231,3475.29
2023-09-19,4,Jacksonville,232,3622.59
2023-09-20,4,Jacksonville,228,3325.93
2023-09-21,4,Jacksonville,259,3921.82
2023-09-22,4,Jacksonville,221,3290.87
2023-09-23,4,Jacksonville,228,3818.34
2023-09-24,4,Jacksonville,228,3480.11
2023-09-25,4,Jacksonville,228,3895.47
2023-09-26,4,Jacksonville,281,4104.77
2023-09-27,4,Jacksonville,205,2985.15
2023-09-28,4,Jacksonville,225,3503.03
2023-09-29,4,Jacksonville,221,3488.75
2023-09-30,4,Jacksonville,235,3475.57
2023-10-01,4,Jacksonville,284,4241.68
2023-10-02,4,Jacksonville,188,2771.16
2023-10-03,4,Jacksonville,210,3085.81
2023-10-04,4,Jacksonville,214,3636.23
2023-10-05,4,Jacksonville,230,3945.98
2023-10-06,4,Jacksonville,229,3880.85
2023-10-07,4,Jacksonville,254,3898.0
2023-10-08,4,Jacksonville,234,3716.42
2023-10-09,4,Jacksonville,232,3683.56
2023-10-10,4,Jacksonville,238,3756.3
2023-10-11,4,Jacksonville,227,3713.29
2023-10-12,4,Jacksonville,206,3257.88
2023-10-13,4,Jacksonville,229,3491.87
2023-10-14,4,Jacksonville,260,3984.62
2023-10-15,4,Jacksonville,249,4121.95
2023-10-16,4,Jacksonville,203,3152.77
2023-10-17,4,Jacksonville,244,3517.86
2023-10-18,4,Jacksonville,241,3811.88
2023-10-19,4,Jacksonville,244,3692.75
2023-10-20,4,Jacksonville,242,3785.56
2023-10-21,4,Jacksonville,233,3959.89
2023-10-22,4,Jacksonville,215,3507.45
2023-10-23,4,Jacksonville,237,3484.46
2023-10-24,4,Jacksonville,187,2905.54
2023-10-25,4,Jacksonville,201,3179.51
2023-10-26,4,Jacksonville,205,2929.24
2023-10-27,4,Jacksonville,229,3740.85
2023-10-28,4,Jacksonville,235,3753.58
2023-10-29,4,Jacksonville,261,4181.4
2023-10-30,4,Jacksonville,259,4038.18
2023-10-31,4,Jacksonville,267,3781.16
2023-11-01,4,Jacksonville,231,3449.89
2023-11-02,4,Jacksonville,187,2978.54
2023-11-03,4,Jacksonville,247,3645.98
2023-11-04,4,Jacksonville,249,3719.09
2023-11-05,4,Jacksonville,246,3750.25
2023-11-06,4,Jacksonville,193,3060.56
2023-11-07,4,Jacksonville,197,3136.82
2023-11-08,4,Jacksonville,217,3333.43
2023-11-09,4,Jacksonville,238,3755.19
2023-11-10,4,Jacksonville,205,3178.99
2023-11-11,4,Jacksonville,274,4085.01
2023-11-12,4,Jacksonville,246,3925.83
2023-11-13,4,Jacksonville,190,2824.28
2023-11-14,4,Jacksonville,229,3675.57
2023-11-15,4,Jacksonville,225,3794.04
2023-11-16,4,Jacksonville,207,2882.02
2023-11-17,4,Jacksonville,198,3350.62
2023-11-18,4,Jacksonville,242,4043.6
2023-11-19,4,Jacksonville,235,3242.32
2023-11-20,4,Jacksonville,206,3358.62
2023-11-21,4,Jacksonville,188,2949.73
2023-11-22,4,Jacksonville,203,2835.58
2023-11-23,4,Jacksonville,207,3172.98
2023-11-24,4,Jacksonville,205,3322.02
2023-11-25,4,Jacksonville,231,3858.58
2023-11-26,4,Jacksonville,232,3695.62
2023-11-27,4,Jacksonville,203,3213.52
2023-11-28,4,Jacksonville,229,3671.61
2023-11-29,4,Jacksonville,221,3637.52
2023-11-30,4,Jacksonville,180,2633.3
2023-12-01,4,Jacksonville,176,2801.02
2023-12-02,4,Jacksonville,248,4101.14
2023-12-03,4,Jacksonville,230,3682.72
2023-12-04,4,Jacksonville,184,2848.73
2023-12-05,4,Jacksonville,217,3233.29
2023-12-06,4,Jacksonville,189,3343.9
2023-12-07,4,Jacksonville,192,2971.39
2023-12-08,4,Jacksonville,198,3001.76
2023-12-09,4,Jacksonville,205,2964.89
2023-12-10,4,Jacksonville,237,3633.92
2023-12-11,4,Jacksonville,197,3033.97
2023-12-12,4,Jacksonville,197,3074.6
2023-12-13,4,Jacksonville,195,3147.09
2023-12-14,4,Jacksonville,204,3467.11
2023-12-15,4,Jacksonville,172,2518.88
2023-12-16,4,Jacksonville,223,3440.79
2023-12-17,4,Jacksonville,189,2958.51
2023-12-18,4,Jacksonville,170,2638.63
2023-12-19,4,Jacksonville,180,2460.99
2023-12-20,4,Jacksonville,203,3235.99
2023-12-21,4,Jacksonville,196,3259.17
2023-12-22,4,Jacksonville,182,2817.04
2023-12-23,4,Jacksonville,232,3240.33
2023-12-24,4,Jacksonville,206,3391.43
2023-12-25,4,Jacksonville,187,2881.98
2023-12-26,4,Jacksonville,153,2249.65
2023-12-27,4,Jacksonville,220,3418.68
2023-12-28,4,Jacksonville,164,2467.7
